Fecha/hora inicio,Fecha/hora fin,Temperatura almacén principal (media),Humedad almacén principal (media),Temperatura almacén producción (media),Humedad almacén producción (media),Temperatura biorreactores (media),Humedad biorreactores (media),Temperatura centrifugas (media),Humedad centrifugas (media)
2023-04-18 07:30:00,2023-04-20 07:30:00,23.14152496041667,32.58649715,20.219934392083335,48.75330001458334,21.561268262291666,43.20627954708334,20.357865246666666,43.693427891875
2023-04-18 07:30:00,2023-04-20 07:30:00,23.14152496041667,32.58649715,20.219934392083335,48.75330001458334,21.561268262291666,43.20627954708334,20.357865246666666,43.693427891875
2023-04-18 07:30:00,2023-04-20 08:40:00,23.14291669816327,32.521650238571425,20.216804123061227,48.69725190714286,21.583313369183674,43.06644224918369,20.35808092877551,43.581388570204076
2023-04-25 12:30:00,2023-04-27 13:30:00,20.08501299244898,48.80186860163265,20.141097543877553,52.144490565102046,21.20729827530612,62.23555704,20.896266479183673,60.554201411632654
2023-04-25 12:30:00,2023-04-27 13:30:00,20.08501299244898,48.80186860163265,20.141097543877553,52.144490565102046,21.20729827530612,62.23555704,20.896266479183673,60.554201411632654
2023-04-25 07:45:00,2023-04-27 10:30:00,20.048216914705883,48.417030394901964,20.158492657058822,52.17514247058824,21.18446669745098,61.480263354901965,20.738290066666664,60.077468343137255
2023-05-22 07:30:00,2023-05-24 09:35:00,20.9256815004,44.5032523978,20.338554819,52.1351896878,21.1882686238,62.1207245802,19.8949363124,63.326707672599994
2023-05-23 08:00:00,2023-05-25 10:45:00,20.99731318078431,46.13640329725491,20.346023800392157,52.052877716862746,21.34435705352941,61.71225804137255,19.386444524705883,64.60023714176471
2023-05-23 08:00:00,2023-05-25 10:15:00,20.99731318078431,46.13640329725491,20.346023800392157,52.052877716862746,21.34435705352941,61.71225804137255,19.386444524705883,64.60023714176471
2023-05-30 12:00:00,2023-06-01 12:00:00,20.928660396530613,46.8988276977551,20.31730768489796,52.23763046285713,20.03926372755102,70.12112792795918,19.004169547142855,66.49283940857143
2023-05-30 07:20:00,2023-06-01 07:20:00,20.892068185833335,46.90618408458334,20.321626105625,52.362463283958334,20.060021294166667,69.288603119375,19.050755231458336,66.240074901875
2023-05-31 06:55:00,2023-06-02 09:20:00,21.002328941176476,47.302501618627446,20.299725220196077,52.17604970137255,20.111727526862747,72.75991155019608,19.075633886078435,67.08297746294117
2023-06-06 09:20:00,2023-06-08 13:50:00,21.092877358846156,48.740808426538464,20.307365477115386,52.15600494211538,16.33050611423077,79.00947576769232,18.88767173442308,69.67918992884614
2023-06-12 08:00:00,2023-06-14 10:30:00,20.623446650392157,49.86539788490196,20.265658687843132,51.97810365960784,15.902111894705882,81.79486967647061,19.089903258235296,69.68290489235295
2023-06-12 08:00:00,2023-06-14 08:30:00,20.615691884489795,49.90725139857143,20.27016572632653,52.04666326816326,15.877403745714286,81.89747729714287,19.072367900612246,69.27667888795919
2023-06-13 08:00:00,2023-06-15 09:15:00,20.7850079372,49.98044098799999,20.272682732000003,51.9982830746,16.337736469600003,79.64463209099999,20.085165830599998,69.4306199818
2023-06-13 08:00:00,2023-06-15 08:15:00,20.78442518142857,50.03707263510203,20.27367713346939,51.98591815530613,16.34075008734694,79.67602490857142,20.077486738367348,69.50704415530612
2023-06-20 07:15:00,2023-06-22 08:45:00,20.675879456326534,53.58854425306123,20.25547668244898,51.53572007204082,16.058174230816327,82.79072606755102,20.663608937959186,71.19475410612246
2023-06-20 07:15:00,2023-06-22 08:45:00,20.675879456326534,53.58854425306123,20.25547668244898,51.53572007204082,16.058174230816327,82.79072606755102,20.663608937959186,71.19475410612246
2023-06-21 08:00:00,2023-06-23 08:00:00,20.687678325510205,53.64667556448978,20.25507795244898,51.46877713714285,16.03024313979592,83.30505910571428,20.621776437755106,69.63653889530613
2023-06-21 08:00:00,2023-06-23 10:30:00,20.66133466254902,53.617747051568614,20.25602060843137,51.47089225745098,16.02214916627451,83.36102092882352,20.620742745686275,69.57976080509803
2023-06-26 08:00:00,2023-06-28 07:30:00,21.36555418083334,51.41232286708333,20.272419612083336,51.67595352666667,16.053718030833334,81.91574101208333,20.725805407708332,68.36748025062501
2023-06-26 08:00:00,2023-06-28 07:30:00,21.36555418083334,51.41232286708333,20.272419612083336,51.67595352666667,16.053718030833334,81.91574101208333,20.725805407708332,68.36748025062501
2023-06-27 08:15:00,2023-06-29 08:15:00,21.359708111041666,52.35659002145834,20.28729626333333,51.56680797937501,16.011567278333334,82.92180715604167,20.671731122083333,68.76641868979166
2023-06-27 08:15:00,2023-06-29 08:15:00,21.359708111041666,52.35659002145834,20.28729626333333,51.56680797937501,16.011567278333334,82.92180715604167,20.671731122083333,68.76641868979166
2023-07-03 08:35:00,2023-07-05 08:30:00,20.453030831875,53.55961340145833,20.304316265,51.58467712604167,19.901714981875,70.11308707604167,20.246500883124998,69.20515165791667
2023-07-03 08:35:00,2023-07-05 09:15:00,20.432447401632654,53.587007186530606,20.302122683061224,51.575143990816336,19.886695130816324,70.12278077938775,20.22705564387755,69.26148934326531
2023-07-04 07:30:00,2023-07-06 08:30:00,20.054468745510206,53.89740198489796,20.277538593061223,50.96717966142857,19.79601011040816,69.57947173510203,20.29599379530612,69.26937722795918
2023-07-04 07:30:00,2023-07-06 08:30:00,20.054468745510206,53.89740198489796,20.277538593061223,50.96717966142857,19.79601011040816,69.57947173510203,20.29599379530612,69.26937722795918
2023-07-10 07:35:00,2023-07-12 11:35:00,21.927893400961537,57.48523622673077,20.357909379423077,50.715443071538466,20.034315394807695,70.5400543625,20.635286736538458,68.9491434048077
2023-07-11 07:50:00,2023-07-13 07:55:00,21.818213394166662,57.867857591875,20.379857106666666,50.66075061104167,20.016272958958336,70.43517912187501,20.804176430208333,68.890560313125
2023-07-11 07:50:00,2023-07-13 09:25:00,21.7408406932,57.833380485999996,20.384580348600004,50.719448945200014,20.0166766078,70.3181419558,20.7641431272,68.8388475952
2023-07-17 07:30:00,2023-07-19 09:45:00,22.201827941400005,52.039068003800004,20.628869514199994,49.79343111319999,20.6832632444,65.8193719896,20.9677964332,63.61554519759999
2023-07-18 08:05:00,2023-07-20 07:55:00,22.77596682468085,52.051932148297865,20.621075404255322,49.98528098595744,20.78669274425532,66.00467478914892,21.31981737468085,63.40684656276596
2023-07-18 07:30:00,2023-07-20 08:00:00,22.668995232244896,52.0241214710204,20.609147750408166,49.89376149408163,20.748672716734696,66.16721267081634,21.26795279653061,63.51302027122449
2023-07-24 08:40:00,2023-07-26 08:40:00,20.991591511666666,51.34467070333333,20.321503320416667,50.287725405208334,19.485608019375,69.22879747291667,20.297436605208333,67.927739089375
2023-07-24 08:40:00,2023-07-26 08:40:00,20.991591511666666,51.34467070333333,20.321503320416667,50.287725405208334,19.485608019375,69.22879747291667,20.297436605208333,67.927739089375
2023-07-25 07:00:00,2023-07-27 07:50:00,20.36015890755102,50.43124400306123,20.28912096102041,50.4621007355102,19.41628764979592,68.97536447142858,20.298161787346938,68.16079620734695
2023-07-25 07:00:00,2023-07-27 08:00:00,20.3424914826,50.483842843800005,20.2871305034,50.4253326358,19.4033090342,68.9933942902,20.281517854,68.11792998860001
2023-07-31 09:15:00,2023-08-02 10:00:00,21.277838545102043,53.23837312142857,20.292171872244896,50.36221244653061,19.739136657916667,69.88770282375,20.707524004166668,68.20594147354167
2023-08-01 07:30:00,2023-08-03 09:00:00,21.568810470399995,52.5592058628,20.313377214,50.61854330999999,19.70186390857143,69.66908082408162,20.56805677959184,67.9982568567347
2023-07-31 09:15:00,2023-08-02 10:15:00,21.277838545102043,53.23837312142857,20.292171872244896,50.36221244653061,19.739136657916667,69.88770282375,20.707524004166668,68.20594147354167
2023-08-01 07:00:00,2023-08-03 07:25:00,21.613392603061225,52.706679647142856,20.313910334081633,50.630356975714285,19.716315206041667,69.7359758775,20.6040454425,68.05443814083334
2023-09-04 12:00:00,2023-09-06 12:00:00,20.16866326897959,47.66737184306123,20.299096131836734,49.05792665204081,21.448740005510203,61.41502645448979,20.10004687346939,60.03779237224489
2023-09-04 08:00:00,2023-09-06 09:30:00,20.091701864,47.7613068682,20.3014714694,49.2940337808,21.452770137399995,61.220553796000004,20.136993029,60.06126201399999
2023-09-05 08:30:00,2023-09-07 09:00:00,20.478170982244897,47.32263946999999,20.32298403795918,50.554448598367344,21.605617496122452,64.32827497244897,20.065220973877548,63.48589390551021
2023-09-05 08:30:00,2023-09-07 08:30:00,20.512481305833333,47.34055543416667,20.320827369166665,50.54435854208333,21.658034570833337,64.39044701604166,20.050773772083332,63.686164796875005
2023-09-13 07:15:00,2023-09-15 10:00:00,19.700401898627455,52.59094171215688,20.323858182745095,50.39365662960783,21.26445364098039,76.52095551784313,19.34590767882353,68.47837952686275
2023-09-13 07:15:00,2023-09-15 13:00:00,19.732829592407413,52.464080247962976,20.329828647592585,50.268732108518506,21.258477845185187,76.5127801724074,19.304725337037038,68.49223234666667
2023-09-12 08:00:00,2023-09-14 08:25:00,19.475812646530613,54.24922700693878,20.298635808163265,49.94166884081633,21.39075005163265,76.69185452285714,19.33132184326531,68.57476248265306
2023-09-12 08:00:00,2023-09-14 10:00:00,19.48436947156863,54.28350582215686,20.29840220137255,49.97564966137255,21.348362280588233,76.70084393745098,19.315876853529414,68.5436418082353
2023-09-25 08:15:00,2023-09-27 09:45:00,20.625427175510204,49.206728968163254,20.24401946632653,50.118394422244904,23.91808475897959,56.59113756020408,19.798641325510204,65.03219711959183
2023-09-25 08:15:00,2023-09-27 10:20:00,20.622857902,49.18707642919999,20.2476691598,50.065139437000006,23.783750905599994,56.9211841456,19.7744545674,65.0946450518
2023-09-26 09:30:00,2023-09-28 10:30:00,20.590945732040815,49.88554952040816,20.288230426938775,49.68521675285714,18.954326791020407,68.23155193346939,19.480977445918366,68.39915224918367
2023-09-26 09:30:00,2023-09-28 11:15:00,20.588993760799998,49.8547800584,20.2909959012,49.686810422,18.934443098,68.27182150959999,19.485631186600003,68.47253993999999
2023-10-02 08:30:00,2023-10-04 08:30:00,20.432581983541667,51.18066980541666,20.272411249375,49.955506160625,19.760004160833333,68.006249958125,19.579672241249998,69.18751819291667
2023-10-02 08:30:00,2023-10-04 10:00:00,20.4128047966,51.16158250899999,20.2701475738,49.88359711440001,19.763024213999998,67.9840869502,19.547457409,69.1478509052
2023-10-03 08:30:00,2023-10-05 09:30:00,20.199812772244897,51.575181789999995,20.270329748571427,49.41379470510204,19.80772790897959,68.83070607367347,19.715617892857143,68.73088761857144
2023-10-03 08:30:00,2023-10-05 10:45:00,20.210819416,51.5402059404,20.271861820799998,49.409410969999996,19.810846994199995,68.7844035614,19.6961338736,68.71221412660002
2023-09-27 13:00:00,2023-09-29 13:00:00,20.61047122857143,50.612825863877546,20.298722082857143,50.0214986344898,19.604456392040817,67.50288243938775,19.567789783673472,68.08907460346938
2023-10-09 13:15:00,2023-10-11 13:00:00,20.564491990416666,49.60153313145833,20.210014363124998,50.22416327395833,18.726734425416666,67.55777290520832,19.034435882708333,67.3619233675
2023-10-09 13:15:00,2023-10-11 13:00:00,20.564491990416666,49.60153313145833,20.210014363124998,50.22416327395833,18.726734425416666,67.55777290520832,19.034435882708333,67.3619233675
2023-10-17 09:00:00,2023-10-19 11:30:00,20.67503174333333,49.30253437745099,20.216680327647058,50.16942071333333,18.630868671176472,67.28339568999999,19.145357969999996,68.11161339588236
2023-10-17 09:00:00,2023-10-19 09:30:00,20.68982075632653,49.342581355510205,20.210072173877553,50.16083486122449,18.69488744204082,67.20208070959184,19.103758188571426,68.2928176044898
2023-10-17 09:00:00,2023-10-19 09:30:00,20.68982075632653,49.342581355510205,20.210072173877553,50.16083486122449,18.69488744204082,67.20208070959184,19.103758188571426,68.2928176044898
2023-10-23 10:00:00,2023-10-25 09:00:00,21.78927847854167,43.24532660624999,20.15412729,49.38582503458334,16.334129897291664,66.82220811395833,20.297302310000003,53.4824874075
2023-10-23 10:00:00,2023-10-25 10:00:00,21.77758278061225,43.2316364442857,20.152046213469387,49.39105158102041,16.38951761632653,66.59918352387754,20.26607893367347,53.44277471714286
2023-10-24 07:00:00,2023-10-26 08:30:00,21.5419565676,42.897007759400005,20.155170943399998,49.68550530920001,16.5327544444,64.9647893664,20.386660044,50.48822188220001
2023-10-24 07:00:00,2023-10-26 08:00:00,21.5419565676,42.897007759400005,20.155170943399998,49.68550530920001,16.5327544444,64.9647893664,20.386660044,50.48822188220001
2023-10-31 10:00:00,2023-11-02 09:45:00,20.031762281875,45.38692360645833,20.298453163333335,46.342875999374996,17.605974773541668,55.646502077499996,20.277044543749998,44.70234634104167
2023-10-31 09:15:00,2023-11-02 09:45:00,20.031762281875,45.38692360645833,20.298453163333335,46.342875999374996,17.605974773541668,55.646502077499996,20.277044543749998,44.70234634104167
2023-10-31 10:00:00,2023-11-02 10:00:00,20.05248016632653,45.41994979938775,20.28718935836735,46.42695940959183,17.644375178163266,55.6924860232653,20.25027397367347,44.91376516734694
2023-10-25 12:30:00,2023-10-27 09:30:00,21.938770846444445,43.107349314000004,20.18103471511111,50.55286022577777,17.80238100266667,65.7617467151111,20.576101905333335,55.27276634244445
2023-10-25 13:30:00,2023-10-27 11:30:00,21.895318364347823,43.08827717391305,20.15975536652174,50.599768823043476,17.82442026152174,65.5797462,20.526074075652172,55.110056895
2023-11-06 09:00:00,2023-11-08 09:20:00,20.872034653541668,42.125568903125,20.208340165510204,43.76009277081633,17.806678069591836,48.238687175918365,20.33954378979592,38.994830291020406
2023-11-06 09:00:00,2023-11-08 08:20:00,20.86180981638298,42.16449887361702,20.212837306041667,43.831736819375,17.783103424583334,48.39658046895833,20.364668051041665,39.01346022041667
2023-11-07 11:30:00,2023-11-09 10:00:00,20.253625651489365,40.71824178468084,20.23445601,42.01490511170213,17.63859285361702,44.440901627659585,20.44632082042553,35.968565437021276
2023-11-07 11:30:00,2023-11-09 09:30:00,20.254232888478263,40.64557203173912,20.243529908913043,41.98410493804348,17.60078557847826,44.33468061239131,20.43784005695652,35.832074284347826
2023-11-13 08:50:00,2023-11-15 08:25:00,21.051646495,45.190410175833335,20.278506799166667,50.83189611166666,17.07858918166667,67.72097659333333,19.34139738083333,57.67484940645833
2023-11-13 08:50:00,2023-11-15 09:20:00,21.06821437,45.164335638979594,20.27045503306122,50.8462158955102,17.115296014081633,67.6137176067347,19.323881946938776,57.74836654244898
2023-11-14 07:00:00,2023-11-16 07:55:00,21.375233678163266,44.81891659877551,20.257500515918366,50.55383519346939,17.19382118979592,68.6016399767347,19.044069875510203,61.53355753204081
2023-11-08 13:00:00,2023-11-10 10:00:00,20.93833398956522,43.001474528695645,20.280577069347828,43.68685472934783,17.70114560630435,51.499774339347816,20.60322304195652,41.41954172978261
2023-11-08 12:00:00,2023-11-10 09:00:00,20.921331433260868,42.94950126869565,20.28498026673913,43.60170032043479,17.695307295,51.40529962978262,20.605701116521736,41.35791745673913
2023-11-14 07:00:00,2023-11-16 07:50:00,21.375233678163266,44.81891659877551,20.257500515918366,50.55383519346939,17.19382118979592,68.6016399767347,19.044069875510203,61.53355753204081
2023-11-20 08:20:00,2023-11-22 08:40:00,21.146881618541666,42.494466184375,20.1775393225,49.427069826458336,17.039923651276595,62.386348456382976,20.34624823468085,48.85804246617021
2023-11-20 08:20:00,2023-11-22 08:00:00,21.146881618541666,42.494466184375,20.1775393225,49.427069826458336,17.039923651276595,62.386348456382976,20.34624823468085,48.85804246617021
2023-11-21 07:40:00,2023-11-23 08:20:00,20.298056352448977,40.44160551142858,20.10746174979592,45.31323595040816,16.963895908775513,49.38811876448979,20.48530674510204,37.805360526734695
2023-11-21 07:40:00,2023-11-23 08:15:00,20.298056352448977,40.44160551142858,20.10746174979592,45.31323595040816,16.963895908775513,49.38811876448979,20.48530674510204,37.805360526734695
2023-11-15 12:15:00,2023-11-17 09:25:00,21.18599904511111,44.17925358355555,20.24303669888889,50.318539592,16.941847614888886,69.68116648044443,19.641959179999997,60.658478389777784
2023-11-15 12:55:00,2023-11-17 09:15:00,21.18599904511111,44.17925358355555,20.24303669888889,50.318539592,16.941847614888886,69.68116648044443,19.641959179999997,60.658478389777784
2023-11-27 07:30:00,2023-11-29 08:41:00,22.292292794897957,41.29837228489796,20.076883198979594,43.54857107122449,17.652109250000002,51.34856800102041,20.348684204489796,40.86997587489796
2023-11-27 07:30:00,2023-11-29 08:45:00,22.292292794897957,41.29837228489796,20.076883198979594,43.54857107122449,17.652109250000002,51.34856800102041,20.348684204489796,40.86997587489796
2023-11-28 07:00:00,2023-11-30 07:50:00,22.429614099387756,42.09972570816326,20.08326787387755,45.951264414693874,17.791018039795915,56.79139679653062,20.388997754081633,46.123000228367346
2023-11-28 07:00:00,2023-11-30 07:55:00,22.429614099387756,42.09972570816326,20.08326787387755,45.951264414693874,17.791018039795915,56.79139679653062,20.388997754081633,46.123000228367346
2023-11-22 11:45:00,2023-11-24 08:30:00,21.186896882666666,34.142070747111106,20.094271957777778,38.25229449111111,16.800433542222223,37.03023240844444,20.63822857688889,28.168190442444445
2023-11-22 13:00:00,2023-11-24 08:45:00,21.20675053090909,34.04775192318181,20.086163022500003,38.15365140386364,16.75351119227273,37.0271595175,20.631805934090906,28.09178136136364
2023-12-04 07:00:00,2023-12-06 07:40:00,22.372593061632656,39.03543540265306,19.98653430857143,40.67298596714286,17.21497959,45.71103491591837,20.340877556326532,36.19384634734694
2023-12-04 07:00:00,2023-12-06 07:40:00,22.372593061632656,39.03543540265306,19.98653430857143,40.67298596714286,17.21497959,45.71103491591837,20.340877556326532,36.19384634734694
2023-12-04 07:00:00,2023-12-06 07:45:00,22.372593061632656,39.03543540265306,19.98653430857143,40.67298596714286,17.21497959,45.71103491591837,20.340877556326532,36.19384634734694
2023-11-29 12:35:00,2023-12-01 09:45:00,22.38658908644444,44.140097206444445,20.26741332711111,49.61826395711111,17.701718880666668,64.23797067266666,20.642466859333332,52.37889758244445
2023-11-29 12:55:00,2023-12-01 10:00:00,22.379477660652174,44.17061638978261,20.26929925543478,49.65805246586956,17.728600231739133,64.19359574369565,20.62718169304348,52.537958358695654
2023-12-18 08:40:00,2023-12-20 08:30:00,22.068092770625,31.66936437833333,19.976029607291668,32.474975333541664,17.362323103541666,33.714490465625,20.290482092708334,26.815877647500002
2023-12-18 13:55:00,2023-12-20 10:15:00,22.069938864,31.77477143177777,19.952468207777777,32.609381677555554,17.301342877333333,34.27201395333333,20.275422122666665,27.22357836977778
2023-12-19 06:50:00,2023-12-21 10:20:00,22.208046568269232,33.06648222865385,20.02616263346154,33.775429861346154,17.446347838653846,36.847189341730775,20.064927791923076,29.868016301923085
2023-12-19 13:15:00,2023-12-21 09:30:00,22.176146201136365,33.38672207318182,20.01765542681818,34.15057038545454,17.177657231818184,38.04486053931819,20.11931911568182,30.380845574090912
2024-01-16 11:30:00,2024-01-18 09:15:00,21.883048260217393,44.54328495413044,20.133287159347827,48.342942363478265,17.719647462391304,57.18809793804348,20.485818161086957,46.03337700326087
2024-01-17 09:05:00,2024-01-19 08:20:00,20.546793019148936,43.65290977723404,20.157660950425537,46.73047718085106,17.908785606595742,50.60012604212765,20.498095550212767,40.83403063148936
2024-01-17 09:05:00,2024-01-19 08:40:00,20.546793019148936,43.65290977723404,20.157660950425537,46.73047718085106,17.908785606595742,50.60012604212765,20.498095550212767,40.83403063148936
2024-01-20 08:15:00,2024-01-22 08:00:00,21.711333157708335,36.92971303041667,19.991061090833334,36.90362720770833,13.111237967708334,49.757108630833336,22.03821898604167,28.40604392354167
2024-01-20 08:25:00,2024-01-22 08:00:00,21.711333157708335,36.92971303041667,19.991061090833334,36.90362720770833,13.111237967708334,49.757108630833336,22.03821898604167,28.40604392354167
2024-01-20 08:25:00,2024-01-22 08:00:00,21.711333157708335,36.92971303041667,19.991061090833334,36.90362720770833,13.111237967708334,49.757108630833336,22.03821898604167,28.40604392354167
2024-01-22 08:00:00,2024-01-24 08:20:00,22.300568516734685,38.923761794693874,19.975735362244897,39.524895668775514,17.516326155510203,46.8986958455102,20.349141915918366,37.625278037142856
2024-01-22 11:20:00,2024-01-24 09:00:00,22.27069261695652,39.46927866608695,19.954446225652177,40.12417034,17.460029927173913,48.11626056847827,20.347111104565215,38.42196928782609
2024-01-22 11:00:00,2024-01-24 08:15:00,22.325181918478258,39.27978457456522,19.95338166673913,39.97170221565218,17.45256614021739,47.8678000476087,20.363134187826084,38.229420143913046
2024-01-23 06:45:00,2024-01-25 08:30:00,21.7072523196,42.59260138139999,20.006490870000004,43.43704914060001,17.6303112506,52.58441401699999,20.4699066386,41.872633257800004
2024-01-23 06:45:00,2024-01-25 08:15:00,21.7072523196,42.59260138139999,20.006490870000004,43.43704914060001,17.6303112506,52.58441401699999,20.4699066386,41.872633257800004
2024-01-27 07:10:00,2024-01-29 08:30:00,20.78356267204082,44.64036819714286,19.79879915755102,45.28733820632654,12.961320313877552,69.33544839938776,21.924861609387754,39.98197508979592
2024-01-27 07:10:00,2024-01-29 08:15:00,20.78356267204082,44.64036819714286,19.79879915755102,45.28733820632654,12.961320313877552,69.33544839938776,21.924861609387754,39.98197508979592
2024-01-29 12:30:00,2024-01-31 08:30:00,21.151325342954546,43.74756758522727,19.86927578909091,46.9751307265909,16.941448774545453,53.51000697318182,20.469832846590908,40.837724590227275
2024-01-29 11:15:00,2024-01-31 08:00:00,21.177373534444445,43.73636904488889,19.866548032,46.998625729333334,16.979006576,53.52952589511113,20.453461001777775,41.00218332222222
2024-02-03 07:00:00,2024-02-05 08:15:00,19.959241798199997,40.6226577658,20.0455934234,40.0276940538,13.166958422399999,53.35167413099999,21.722070846599994,31.5926900604
2024-02-03 07:00:00,2024-02-05 09:15:00,19.946381819215684,40.59788183078431,20.04370088156863,39.998569384901955,13.273389212941174,53.01897790725489,21.71040192588235,31.561274274117647
2024-02-05 12:25:00,2024-02-07 10:00:00,20.232998979999998,40.701898242826076,20.013058673913044,39.85818993673913,17.227760815000007,45.33349788,20.35611385347826,35.80876466521739
2024-02-05 11:50:00,2024-02-07 10:15:00,20.23284352829787,40.66732520212765,20.00981189957447,39.839413400851065,17.26675175851064,45.156073187872344,20.324075174893615,35.79855779978723
2024-02-10 07:20:00,2024-02-12 10:15:00,20.475013573137257,39.452934190392156,20.070418855686274,44.32048337647058,13.138621226470589,65.86979108784314,22.086628752156862,36.98373544333333
2024-02-07 10:30:00,2024-02-09 09:10:00,20.62028886617021,39.8313719893617,20.05213242106384,43.9783922293617,17.300050050638298,49.57030791042553,20.145380281063833,39.80653240851064
2024-02-10 07:20:00,2024-02-12 10:55:00,20.475013573137257,39.452934190392156,20.070418855686274,44.32048337647058,13.138621226470589,65.86979108784314,22.086628752156862,36.98373544333333
2024-02-12 14:45:00,2024-02-14 11:45:00,21.792022284444442,39.37422790511111,20.184125508888894,45.702218964000004,17.030840299555557,52.37109200644445,20.281157840444447,40.76973389422223
2024-02-12 13:50:00,2024-02-14 10:45:00,21.794754964,39.321260409777786,20.184647910444443,45.69032338155555,17.045108160666665,52.17197565977777,20.266951375333335,40.65881038466667
2024-02-14 14:45:00,2024-02-16 11:10:00,21.671891186888892,40.12521541177777,20.093365412444445,46.90501925244445,17.16539893222222,55.770839753555556,20.339252335111112,44.23017549866667
2024-02-17 08:00:00,2024-02-19 07:45:00,21.158775470208333,40.2357262225,19.973826884791666,46.81114620937499,12.727883908541665,70.53472722604168,22.030308041666668,39.464217394583336
2024-02-19 11:20:00,2024-02-21 07:00:00,19.65901535340909,38.8752495159091,19.987250143636366,45.05153711795455,17.019720518863632,46.693534722500004,20.43649079113636,36.08706398454546
2024-02-21 10:55:00,2024-02-23 07:15:00,19.67363816,40.045728067555565,20.123207474222223,44.105744164,21.249979113111113,39.21169760111111,20.251381914666663,39.223275411777784
2024-03-02 07:30:00,2024-03-04 09:00:00,20.9352095662,37.367127186199994,19.9114085288,39.542116805599996,23.8166482408,31.8419233546,21.5018911822,33.758336232800005
2024-03-02 07:30:00,2024-03-04 09:00:00,20.9352095662,37.367127186199994,19.9114085288,39.542116805599996,23.8166482408,31.8419233546,21.5018911822,33.758336232800005
2024-03-04 13:00:00,2024-03-06 12:00:00,20.9806434775,35.97475067729167,19.906476543958334,37.5208752175,20.145370279791667,37.516952708541666,20.311938507083333,35.58640875354167
2024-03-04 13:00:00,2024-03-06 12:00:00,20.9806434775,35.97475067729167,19.906476543958334,37.5208752175,20.145370279791667,37.516952708541666,20.311938507083333,35.58640875354167
2024-03-09 08:10:00,2024-03-11 09:20:00,20.70895525857143,39.307688525102044,19.885268636122447,42.80907055204082,20.308870010612246,41.462928666122444,21.61231922591837,36.58401631693877
2024-03-09 08:10:00,2024-03-11 09:10:00,20.70895525857143,39.307688525102044,19.885268636122447,42.80907055204082,20.308870010612246,41.462928666122444,21.61231922591837,36.58401631693877
2024-03-11 13:10:00,2024-03-13 10:50:00,20.502895287777775,40.529967727111114,20.010400306222223,44.114056086,20.18280869133333,43.30424900222222,20.394733437555555,40.746320292888896
2024-03-11 13:00:00,2024-03-13 11:00:00,20.5025659280851,40.47403576574468,20.01071499787234,44.01614520595745,20.206577099574464,43.11518619170213,20.40038050659575,40.58223251489362
2024-03-12 07:25:00,2024-03-14 08:25:00,20.63430131163265,40.952284429591835,20.01491593387755,44.312434790000005,20.61452859897959,43.278833670000004,20.282355217959182,41.718831368163265
2024-03-12 07:25:00,2024-03-14 09:15:00,20.639945668799996,40.9469916402,20.0095481496,44.319342908799996,20.6171401698,43.2229405784,20.269878088800002,41.7154975448
2024-03-16 09:20:00,2024-03-18 08:01:00,22.191289587659575,42.54133587042553,20.212222120638295,51.5384546987234,20.816967121702127,55.96284985957447,21.902501495957445,50.049181247872326
